"TIME","GEO","GEO_LABEL","AGE","SEX","Value","Flag and Footnotes"
"2008","FR94","Réunion (FR)","15 years or over","Total","24.4",""
"2009","FR94","Réunion (FR)","15 years or over","Total","27.1",""
"2010","FR94","Réunion (FR)","15 years or over","Total","28.9",""
"2011","FR94","Réunion (FR)","15 years or over","Total","29.6",""
"2012","FR94","Réunion (FR)","15 years or over","Total","28.6",""
"2013","FR94","Réunion (FR)","15 years or over","Total","28.9",""
"2004","HR03","Jadranska Hrvatska","15 years or over","Total",":",""
"2005","HR03","Jadranska Hrvatska","15 years or over","Total",":",""
"2006","HR03","Jadranska Hrvatska","15 years or over","Total",":",""
"2007","HR03","Jadranska Hrvatska","15 years or over","Total","9.6",""
"2008","HR03","Jadranska Hrvatska","15 years or over","Total","8.7",""
"2009","HR03","Jadranska Hrvatska","15 years or over","Total","9.6",""
"2010","HR03","Jadranska Hrvatska","15 years or over","Total","11.3",""
"2011","HR03","Jadranska Hrvatska","15 years or over","Total","13.1",""
"2012","HR03","Jadranska Hrvatska","15 years or over","Total","14.8",""
"2013","HR03","Jadranska Hrvatska","15 years or over","Total","14.8",""
"2004","HR04","Kontinentalna Hrvatska","15 years or over","Total",":",""
"2005","HR04","Kontinentalna Hrvatska","15 years or over","Total",":",""
"2006","HR04","Kontinentalna Hrvatska","15 years or over","Total",":",""
"2007","HR04","Kontinentalna Hrvatska","15 years or over","Total","9.6",""
"2008","HR04","Kontinentalna Hrvatska","15 years or over","Total","8.2",""
"2009","HR04","Kontinentalna Hrvatska","15 years or over","Total","8.8",""
"2010","HR04","Kontinentalna Hrvatska","15 years or over","Total","12.0",""
"2011","HR04","Kontinentalna Hrvatska","15 years or over","Total","13.6",""
"2012","HR04","Kontinentalna Hrvatska","15 years or over","Total","16.3",""
"2013","HR04","Kontinentalna Hrvatska","15 years or over","Total","18.2",""
"2004","ITC1","Piemonte","15 years or over","Total","5.2",""
"2005","ITC1","Piemonte","15 years or over","Total","4.7",""
"2006","ITC1","Piemonte","15 years or over","Total","4.0",""
"2007","ITC1","Piemonte","15 years or over","Total","4.2",""
"2008","ITC1","Piemonte","15 years or over","Total","5.0",""
"2009","ITC1","Piemonte","15 years or over","Total","6.8",""
"2010","ITC1","Piemonte","15 years or over","Total","7.6",""
"2011","ITC1","Piemonte","15 years or over","Total","7.6",""
"2012","ITC1","Piemonte","15 years or over","Total","9.2",""
"2013","ITC1","Piemonte","15 years or over","Total","10.6",""
"2004","ITC2","Valle d'Aosta/Vallée d'Aoste","15 years or over","Total",":","u"
"2005","ITC2","Valle d'Aosta/Vallée d'Aoste","15 years or over","Total","3.2","u"
"2006","ITC2","Valle d'Aosta/Vallée d'Aoste","15 years or over","Total","3.0","u"
"2007","ITC2","Valle d'Aosta/Vallée d'Aoste","15 years or over","Total","3.2","u"
"2008","ITC2","Valle d'Aosta/Vallée d'Aoste","15 years or over","Total","3.3","u"
"2009","ITC2","Valle d'Aosta/Vallée d'Aoste","15 years or over","Total","4.4",""
"2010","ITC2","Valle d'Aosta/Vallée d'Aoste","15 years or over","Total","4.4",""
"2011","ITC2","Valle d'Aosta/Vallée d'Aoste","15 years or over","Total","5.3",""
"2012","ITC2","Valle d'Aosta/Vallée d'Aoste","15 years or over","Total","7.1",""
"2013","ITC2","Valle d'Aosta/Vallée d'Aoste","15 years or over","Total","8.4",""
"2004","ITC3","Liguria","15 years or over","Total","5.4",""
"2005","ITC3","Liguria","15 years or over","Total","5.8",""
"2006","ITC3","Liguria","15 years or over","Total","4.8",""
"2007","ITC3","Liguria","15 years or over","Total","4.8",""
"2008","ITC3","Liguria","15 years or over","Total","5.4",""
"2009","ITC3","Liguria","15 years or over","Total","5.7",""
"2010","ITC3","Liguria","15 years or over","Total","6.5",""
"2011","ITC3","Liguria","15 years or over","Total","6.3",""
"2012","ITC3","Liguria","15 years or over","Total","8.1",""
"2013","ITC3","Liguria","15 years or over","Total","9.9",""
"2004","ITC4","Lombardia","15 years or over","Total","3.7",""
"2005","ITC4","Lombardia","15 years or over","Total","4.1",""
"2006","ITC4","Lombardia","15 years or over","Total","3.7",""
"2007","ITC4","Lombardia","15 years or over","Total","3.4",""
"2008","ITC4","Lombardia","15 years or over","Total","3.7",""
"2009","ITC4","Lombardia","15 years or over","Total","5.4",""
"2010","ITC4","Lombardia","15 years or over","Total","5.6",""
"2011","ITC4","Lombardia","15 years or over","Total","5.8",""
"2012","ITC4","Lombardia","15 years or over","Total","7.5",""
"2013","ITC4","Lombardia","15 years or over","Total","8.1",""
"2004","ITH1","Provincia Autonoma di Bolzano/Bozen","15 years or over","Total","3.2","u"
"2005","ITH1","Provincia Autonoma di Bolzano/Bozen","15 years or over","Total","2.8",""
"2006","ITH1","Provincia Autonoma di Bolzano/Bozen","15 years or over","Total","2.6",""
"2007","ITH1","Provincia Autonoma di Bolzano/Bozen","15 years or over","Total","2.6",""
"2008","ITH1","Provincia Autonoma di Bolzano/Bozen","15 years or over","Total","2.4",""
"2009","ITH1","Provincia Autonoma di Bolzano/Bozen","15 years or over","Total","2.9",""
"2010","ITH1","Provincia Autonoma di Bolzano/Bozen","15 years or over","Total","2.7",""
"2011","ITH1","Provincia Autonoma di Bolzano/Bozen","15 years or over","Total","3.3",""
"2012","ITH1","Provincia Autonoma di Bolzano/Bozen","15 years or over","Total","4.1",""
"2013","ITH1","Provincia Autonoma di Bolzano/Bozen","15 years or over","Total","4.4",""
"2004","ITH2","Provincia Autonoma di Trento","15 years or over","Total","3.1","u"
"2005","ITH2","Provincia Autonoma di Trento","15 years or over","Total","3.6",""
"2006","ITH2","Provincia Autonoma di Trento","15 years or over","Total","3.1",""
"2007","ITH2","Provincia Autonoma di Trento","15 years or over","Total","2.9",""
"2008","ITH2","Provincia Autonoma di Trento","15 years or over","Total","3.3",""
"2009","ITH2","Provincia Autonoma di Trento","15 years or over","Total","3.5",""
"2010","ITH2","Provincia Autonoma di Trento","15 years or over","Total","4.3",""
"2011","ITH2","Provincia Autonoma di Trento","15 years or over","Total","4.5",""
"2012","ITH2","Provincia Autonoma di Trento","15 years or over","Total","6.1",""
"2013","ITH2","Provincia Autonoma di Trento","15 years or over","Total","6.6",""
"2004","ITH3","Veneto","15 years or over","Total","4.2",""
"2005","ITH3","Veneto","15 years or over","Total","4.2",""
"2006","ITH3","Veneto","15 years or over","Total","4.0",""
"2007","ITH3","Veneto","15 years or over","Total","3.3",""
"2008","ITH3","Veneto","15 years or over","Total","3.5",""
"2009","ITH3","Veneto","15 years or over","Total","4.8",""
"2010","ITH3","Veneto","15 years or over","Total","5.8",""
"2011","ITH3","Veneto","15 years or over","Total","5.0",""
"2012","ITH3","Veneto","15 years or over","Total","6.6",""
"2013","ITH3","Veneto","15 years or over","Total","7.6",""
"2004","ITH4","Friuli-Venezia Giulia","15 years or over","Total","4.2",""
"2005","ITH4","Friuli-Venezia Giulia","15 years or over","Total","4.1",""
"2006","ITH4","Friuli-Venezia Giulia","15 years or over","Total","3.5",""
"2007","ITH4","Friuli-Venezia Giulia","15 years or over","Total","3.4",""
"2008","ITH4","Friuli-Venezia Giulia","15 years or over","Total","4.3",""
"2009","ITH4","Friuli-Venezia Giulia","15 years or over","Total","5.3",""
"2010","ITH4","Friuli-Venezia Giulia","15 years or over","Total","5.7",""
"2011","ITH4","Friuli-Venezia Giulia","15 years or over","Total","5.2",""
"2012","ITH4","Friuli-Venezia Giulia","15 years or over","Total","6.8",""
"2013","ITH4","Friuli-Venezia Giulia","15 years or over","Total","7.7",""
"2004","ITH5","Emilia-Romagna","15 years or over","Total",":",""
"2005","ITH5","Emilia-Romagna","15 years or over","Total","3.8",""
"2006","ITH5","Emilia-Romagna","15 years or over","Total","3.4",""
"2007","ITH5","Emilia-Romagna","15 years or over","Total","2.9",""
"2008","ITH5","Emilia-Romagna","15 years or over","Total","3.2",""
"2009","ITH5","Emilia-Romagna","15 years or over","Total","4.8",""
"2010","ITH5","Emilia-Romagna","15 years or over","Total","5.7",""
"2011","ITH5","Emilia-Romagna","15 years or over","Total","5.3",""
"2012","ITH5","Emilia-Romagna","15 years or over","Total","7.1",""
"2013","ITH5","Emilia-Romagna","15 years or over","Total","8.5",""
"2004","ITI1","Toscana","15 years or over","Total","5.3",""
"2005","ITI1","Toscana","15 years or over","Total","5.3",""
"2006","ITI1","Toscana","15 years or over","Total","4.8",""
"2007","ITI1","Toscana","15 years or over","Total","4.3",""
"2008","ITI1","Toscana","15 years or over","Total","5.0",""
"2009","ITI1","Toscana","15 years or over","Total","5.8",""
"2010","ITI1","Toscana","15 years or over","Total","6.1",""
"2011","ITI1","Toscana","15 years or over","Total","6.5",""
"2012","ITI1","Toscana","15 years or over","Total","7.8",""
"2013","ITI1","Toscana","15 years or over","Total","8.7",""
"2004","ITI2","Umbria","15 years or over","Total","4.8",""
"2005","ITI2","Umbria","15 years or over","Total","6.1",""
"2006","ITI2","Umbria","15 years or over","Total","5.1",""
"2007","ITI2","Umbria","15 years or over","Total","4.6",""
"2008","ITI2","Umbria","15 years or over","Total","4.8",""
"2009","ITI2","Umbria","15 years or over","Total","6.7",""
"2010","ITI2","Umbria","15 years or over","Total","6.6",""
"2011","ITI2","Umbria","15 years or over","Total","6.5",""
"2012","ITI2","Umbria","15 years or over","Total","9.8",""
"2013","ITI2","Umbria","15 years or over","Total","10.4",""
"2004","ITI3","Marche","15 years or over","Total",":",""
"2005","ITI3","Marche","15 years or over","Total","4.7",""
"2006","ITI3","Marche","15 years or over","Total","4.5",""
"2007","ITI3","Marche","15 years or over","Total","4.2",""
"2008","ITI3","Marche","15 years or over","Total","4.7",""
"2009","ITI3","Marche","15 years or over","Total","6.6",""
"2010","ITI3","Marche","15 years or over","Total","5.7",""
"2011","ITI3","Marche","15 years or over","Total","6.7",""
"2012","ITI3","Marche","15 years or over","Total","9.1",""
"2013","ITI3","Marche","15 years or over","Total","11.1",""
"2004","ITI4","Lazio","15 years or over","Total","7.3",""
"2005","ITI4","Lazio","15 years or over","Total","7.7",""
"2006","ITI4","Lazio","15 years or over","Total","7.5",""
"2007","ITI4","Lazio","15 years or over","Total","6.4",""
"2008","ITI4","Lazio","15 years or over","Total","7.5",""
"2009","ITI4","Lazio","15 years or over","Total","8.5",""
"2010","ITI4","Lazio","15 years or over","Total","9.3",""
"2011","ITI4","Lazio","15 years or over","Total","8.9",""
"2012","ITI4","Lazio","15 years or over","Total","10.8",""
"2013","ITI4","Lazio","15 years or over","Total","12.3",""
"2004","ITF1","Abruzzo","15 years or over","Total","8.0",""
"2005","ITF1","Abruzzo","15 years or over","Total","7.9",""
"2006","ITF1","Abruzzo","15 years or over","Total","6.5",""
"2007","ITF1","Abruzzo","15 years or over","Total","6.2",""
"2008","ITF1","Abruzzo","15 years or over","Total","6.6",""
"2009","ITF1","Abruzzo","15 years or over","Total","8.1",""
"2010","ITF1","Abruzzo","15 years or over","Total","8.8",""
"2011","ITF1","Abruzzo","15 years or over","Total","8.5",""
"2012","ITF1","Abruzzo","15 years or over","Total","10.8",""
"2013","ITF1","Abruzzo","15 years or over","Total","11.4",""
"2004","ITF2","Molise","15 years or over","Total","11.6",""
"2005","ITF2","Molise","15 years or over","Total","10.1",""
"2006","ITF2","Molise","15 years or over","Total","10.0",""
"2007","ITF2","Molise","15 years or over","Total","8.1",""
"2008","ITF2","Molise","15 years or over","Total","9.1",""
"2009","ITF2","Molise","15 years or over","Total","9.1",""
"2010","ITF2","Molise","15 years or over","Total","8.4",""
"2011","ITF2","Molise","15 years or over","Total","9.9",""
"2012","ITF2","Molise","15 years or over","Total","12.0",""
"2013","ITF2","Molise","15 years or over","Total","15.8",""
"2004","ITF3","Campania","15 years or over","Total","15.5",""
"2005","ITF3","Campania","15 years or over","Total","14.9",""
"2006","ITF3","Campania","15 years or over","Total","12.9",""
"2007","ITF3","Campania","15 years or over","Total","11.2",""
"2008","ITF3","Campania","15 years or over","Total","12.6",""
"2009","ITF3","Campania","15 years or over","Total","12.9",""
"2010","ITF3","Campania","15 years or over","Total","14.0",""
"2011","ITF3","Campania","15 years or over","Total","15.5",""
"2012","ITF3","Campania","15 years or over","Total","19.3",""
"2013","ITF3","Campania","15 years or over","Total","21.5",""
"2004","ITF4","Puglia","15 years or over","Total","15.4",""
"2005","ITF4","Puglia","15 years or over","Total","14.6",""
"2006","ITF4","Puglia","15 years or over","Total","12.8",""
"2007","ITF4","Puglia","15 years or over","Total","11.2",""
"2008","ITF4","Puglia","15 years or over","Total","11.6",""
"2009","ITF4","Puglia","15 years or over","Total","12.6",""
"2010","ITF4","Puglia","15 years or over","Total","13.5",""
"2011","ITF4","Puglia","15 years or over","Total","13.1",""
"2012","ITF4","Puglia","15 years or over","Total","15.7",""
"2013","ITF4","Puglia","15 years or over","Total","19.8",""
"2004","ITF5","Basilicata","15 years or over","Total","11.4",""
"2005","ITF5","Basilicata","15 years or over","Total","12.3",""
"2006","ITF5","Basilicata","15 years or over","Total","10.5",""
"2007","ITF5","Basilicata","15 years or over","Total","9.5",""
"2008","ITF5","Basilicata","15 years or over","Total","11.1",""
"2009","ITF5","Basilicata","15 years or over","Total","11.2",""
"2010","ITF5","Basilicata","15 years or over","Total","13.0",""
"2011","ITF5","Basilicata","15 years or over","Total","12.0",""
"2012","ITF5","Basilicata","15 years or over","Total","14.5",""
"2013","ITF5","Basilicata","15 years or over","Total","15.2",""
"2004","ITF6","Calabria","15 years or over","Total","14.9",""
"2005","ITF6","Calabria","15 years or over","Total","14.4",""
"2006","ITF6","Calabria","15 years or over","Total","12.9",""
"2007","ITF6","Calabria","15 years or over","Total","11.2",""
"2008","ITF6","Calabria","15 years or over","Total","12.1",""
"2009","ITF6","Calabria","15 years or over","Total","11.3",""
"2010","ITF6","Calabria","15 years or over","Total","11.9",""
"2011","ITF6","Calabria","15 years or over","Total","12.7",""
"2012","ITF6","Calabria","15 years or over","Total","19.3",""
"2013","ITF6","Calabria","15 years or over","Total","22.2",""
"2004","ITG1","Sicilia","15 years or over","Total","17.4",""
"2005","ITG1","Sicilia","15 years or over","Total","16.2",""
"2006","ITG1","Sicilia","15 years or over","Total","13.5",""
"2007","ITG1","Sicilia","15 years or over","Total","13.0",""
"2008","ITG1","Sicilia","15 years or over","Total","13.8",""
"2009","ITG1","Sicilia","15 years or over","Total","13.9",""
"2010","ITG1","Sicilia","15 years or over","Total","14.7",""
"2011","ITG1","Sicilia","15 years or over","Total","14.4",""
"2012","ITG1","Sicilia","15 years or over","Total","18.6",""
"2013","ITG1","Sicilia","15 years or over","Total","21.0",""
"2004","ITG2","Sardegna","15 years or over","Total","13.6",""
"2005","ITG2","Sardegna","15 years or over","Total","12.9",""
"2006","ITG2","Sardegna","15 years or over","Total","10.8",""
"2007","ITG2","Sardegna","15 years or over","Total","9.9",""
"2008","ITG2","Sardegna","15 years or over","Total","12.2",""
"2009","ITG2","Sardegna","15 years or over","Total","13.3",""
"2010","ITG2","Sardegna","15 years or over","Total","14.1",""
"2011","ITG2","Sardegna","15 years or over","Total","13.5",""
"2012","ITG2","Sardegna","15 years or over","Total","15.5",""
"2013","ITG2","Sardegna","15 years or over","Total","17.5",""
